"","Elapsed.Time..s.","Bin.1","Bin.2","Bin.3","Bin.4","Bin.5","Bin.6","Bin.7","Bin.8","Bin.9","Bin.10","Bin.11","Bin.12","Bin.13","Bin.14","Bin.15","Bin.16","Bin.17","Deadtime..s.","Temperature..C.","Humidity....","Ambient.Pressure..kPa.","Alarms","Errors","date"
"1122",11220,6234,3449,1288,302,83,72,26,29,13,1,0,0,0,0,0,0,0,0.093389,36.804,0,100.64,NA,NA,2019-09-05 10:37:43
"1123",11230,7984,4494,1554,368,129,87,33,19,15,4,1,0,0,0,0,0,0,0.119178,36.804,0,100.634,NA,NA,2019-09-05 10:37:53
"1124",11240,7967,4458,1492,359,114,67,46,23,23,5,0,0,0,0,0,0,0,0.118105,36.804,0,100.634,NA,NA,2019-09-05 10:38:03
"1125",11250,7770,4352,1425,364,107,94,30,25,14,2,0,0,0,0,0,0,0,0.11491,36.804,0,100.631,NA,NA,2019-09-05 10:38:13
"1126",11260,6159,3282,1090,289,84,58,20,16,10,0,0,0,0,0,0,0,0,0.08931,36.804,0,100.643,NA,NA,2019-09-05 10:38:23
"1127",11270,2607,1438,476,120,41,25,11,4,6,1,0,0,0,0,0,0,0,0.038306,36.804,0,100.631,NA,NA,2019-09-05 10:38:33
"1128",11280,2049,996,407,107,30,25,9,4,5,0,1,0,0,0,0,0,0,0.029238,36.804,0,100.637,NA,NA,2019-09-05 10:38:43
"1129",11290,2082,1111,395,103,39,35,12,7,10,0,0,0,0,0,0,0,0,0.030835,36.804,0,100.631,NA,NA,2019-09-05 10:38:53
"1130",11300,2193,1138,436,117,48,36,18,8,8,0,0,1,0,0,0,0,0,0.032615,36.804,0,100.637,NA,NA,2019-09-05 10:39:03
"1131",11310,3612,2022,695,177,65,37,16,14,12,1,0,0,0,0,0,0,0,0.053996,36.806,0,100.631,NA,NA,2019-09-05 10:39:13
"1132",11320,4339,2396,848,217,59,53,18,14,10,7,0,0,0,0,0,0,0,0.064674,36.804,0,100.634,NA,NA,2019-09-05 10:39:23
"1133",11330,5087,2837,924,243,74,53,21,16,7,1,0,0,0,0,0,0,0,0.075173,36.806,0,100.631,NA,NA,2019-09-05 10:39:33
"1134",11340,5755,3102,1060,237,76,67,27,25,14,2,0,1,0,0,0,0,0,0.083623,36.816,0,100.637,NA,NA,2019-09-05 10:39:43
"1135",11350,6921,3715,1265,296,69,70,30,14,14,1,0,0,1,0,0,0,0,0.100223,36.816,0,100.631,NA,NA,2019-09-05 10:39:53
"1136",11360,7788,4328,1436,352,80,66,25,16,10,6,0,0,0,0,1,0,0,0.114276,36.824,0,100.634,NA,NA,2019-09-05 10:40:03
"1137",11370,8377,4628,1536,312,88,63,38,24,13,1,0,0,0,0,0,0,0,0.121635,36.824,0,100.628,NA,NA,2019-09-05 10:40:13
"1138",11380,8208,4599,1497,362,98,80,34,13,8,2,0,0,0,0,0,0,0,0.120583,36.824,0,100.625,NA,NA,2019-09-05 10:40:23
"1139",11390,8184,4486,1476,357,75,77,35,26,9,2,0,1,0,0,0,0,0,0.119285,36.824,0,100.634,NA,NA,2019-09-05 10:40:33
"1140",11400,8293,4312,1511,308,124,88,32,19,13,2,2,0,0,0,0,0,0,0.117935,36.824,0,100.628,NA,NA,2019-09-05 10:40:43
"1141",11410,6236,3437,1141,271,79,49,31,15,9,1,0,0,0,0,0,0,0,0.091083,36.824,0,100.628,NA,NA,2019-09-05 10:40:53
"1142",11420,2830,1513,505,121,37,22,12,6,8,2,1,0,0,1,0,0,0,0.040729,36.824,0,100.634,NA,NA,2019-09-05 10:41:03
"1143",11430,1506,820,278,78,27,16,7,7,5,0,0,0,0,0,0,0,0,0.022225,36.824,0,100.634,NA,NA,2019-09-05 10:41:13
"1144",11440,1607,816,339,81,33,30,6,12,6,2,0,0,0,0,0,0,0,0.023875,36.824,0,100.637,NA,NA,2019-09-05 10:41:23
"1145",11450,1666,845,329,95,34,23,13,23,3,0,0,0,0,0,0,0,0,0.024656,36.824,0,100.631,NA,NA,2019-09-05 10:41:33
"1146",11460,1971,944,332,120,30,41,13,5,4,2,0,0,0,0,0,0,0,0.027666,36.824,0,100.64,NA,NA,2019-09-05 10:41:43
"1147",11470,8659,3143,722,166,60,38,26,13,6,3,0,1,0,0,0,0,0,0.095356,36.824,0,100.634,NA,NA,2019-09-05 10:41:53
"1148",11480,12036,4168,920,189,60,53,15,6,3,2,2,0,0,0,0,0,0,0.128678,36.827,0,100.631,NA,NA,2019-09-05 10:42:03
"1149",11490,13439,4712,1141,216,75,46,16,18,6,2,0,0,0,0,0,0,1,0.146145,36.835,0,100.631,NA,NA,2019-09-05 10:42:13
"1150",11500,12763,4608,1076,233,66,51,22,14,7,1,1,0,0,0,0,0,0,0.140213,36.847,0,100.637,NA,NA,2019-09-05 10:42:23
"1151",11510,12349,4325,994,242,83,63,30,11,9,2,0,0,0,0,0,0,0,0.135168,36.851,0,100.637,NA,NA,2019-09-05 10:42:33
"1152",11520,11017,3957,950,211,61,63,24,11,14,2,0,0,0,0,0,0,0,0.122457,36.863,0,100.637,NA,NA,2019-09-05 10:42:43
"1153",11530,5154,1783,406,118,34,29,10,11,3,2,0,0,0,0,0,0,0,0.056074,36.863,0,100.643,NA,NA,2019-09-05 10:42:53
"1154",11540,2996,1072,250,73,18,17,6,2,4,1,0,0,0,0,0,0,0,0.033142,36.863,0,100.637,NA,NA,2019-09-05 10:43:03
"1155",11550,2933,1021,304,85,33,30,12,5,3,0,0,0,0,0,0,0,0,0.033658,36.863,0,100.637,NA,NA,2019-09-05 10:43:13
"1156",11560,3390,1265,331,79,42,32,8,7,3,1,0,0,0,0,0,0,0,0.038728,36.863,0,100.643,NA,NA,2019-09-05 10:43:23
"1157",11570,4480,1594,426,98,35,42,13,14,2,1,0,0,0,0,0,0,0,0.050416,36.863,0,100.637,NA,NA,2019-09-05 10:43:33
"1158",11580,5691,2093,552,142,42,34,8,11,6,0,0,0,0,0,0,0,0,0.063937,36.863,0,100.634,NA,NA,2019-09-05 10:43:43
"1159",11590,6581,2210,560,143,44,41,9,14,10,0,1,0,0,0,0,0,0,0.071103,36.863,0,100.643,NA,NA,2019-09-05 10:43:53
"1160",11600,6302,2287,608,175,46,58,10,5,9,0,0,0,0,0,0,0,0,0.071294,36.863,0,100.64,NA,NA,2019-09-05 10:44:03
"1161",11610,6156,2229,636,183,52,40,20,18,5,1,0,0,0,0,1,0,0,0.070349,36.863,0,100.646,NA,NA,2019-09-05 10:44:13
"1162",11620,4093,1462,429,115,34,44,15,9,5,1,0,0,1,0,0,0,0,0.04716,36.867,0,100.64,NA,NA,2019-09-05 10:44:23
"1163",11630,1820,673,202,59,15,23,7,3,3,0,0,0,0,0,0,0,0,0.021364,36.871,0,100.634,NA,NA,2019-09-05 10:44:33
"1164",11640,1564,601,177,64,24,18,8,5,5,0,0,0,0,0,0,0,0,0.018946,36.88,0,100.634,NA,NA,2019-09-05 10:44:43
"1165",11650,2658,840,251,82,26,15,12,5,4,1,0,0,0,0,0,0,0,0.028517,36.88,0,100.637,NA,NA,2019-09-05 10:44:53
"1166",11660,5234,1297,382,118,24,28,9,5,2,0,0,0,0,0,0,0,0,0.050364,36.882,0,100.637,NA,NA,2019-09-05 10:45:03
"1167",11670,9314,2022,448,118,45,30,14,6,8,0,0,0,0,0,0,0,0,0.082541,36.882,0,100.628,NA,NA,2019-09-05 10:45:13
"1168",11680,10769,2281,567,144,48,38,8,11,8,0,1,0,0,0,0,0,0,0.096029,36.882,0,100.637,NA,NA,2019-09-05 10:45:23
"1169",11690,9626,2207,532,143,51,51,21,7,8,2,1,0,1,0,0,0,0,0.088537,36.882,0,100.637,NA,NA,2019-09-05 10:45:33
"1170",11700,9126,2086,577,151,51,49,19,11,8,1,0,0,0,0,0,0,0,0.08502,36.882,0,100.637,NA,NA,2019-09-05 10:45:43
"1171",11710,4546,1064,246,80,27,24,15,5,9,1,0,0,0,0,0,0,0,0.042445,36.882,0,100.634,NA,NA,2019-09-05 10:45:53
"1172",11720,2492,626,174,49,12,13,11,3,3,0,0,0,0,0,0,0,0,0.02405,36.882,0,100.64,NA,NA,2019-09-05 10:46:03
"1173",11730,2709,701,166,58,35,19,10,7,2,0,0,0,0,0,0,0,0,0.026377,36.882,0,100.643,NA,NA,2019-09-05 10:46:13
"1174",11740,7351,1503,303,79,34,17,12,13,5,2,0,0,0,0,0,0,0,0.063445,36.882,0,100.64,NA,NA,2019-09-05 10:46:23
"1175",11750,6883,1437,338,102,41,29,12,11,7,0,0,0,0,0,0,0,0,0.061531,36.882,0,100.631,NA,NA,2019-09-05 10:46:33
"1176",11760,6436,1363,367,87,35,41,9,2,10,1,0,0,0,0,0,0,0,0.057948,36.898,0,100.64,NA,NA,2019-09-05 10:46:43
"1177",11770,6038,1411,368,127,46,42,15,14,5,1,0,0,0,0,0,0,0,0.056811,36.91,0,100.637,NA,NA,2019-09-05 10:46:53
"1178",11780,3000,726,198,56,29,25,9,9,2,0,0,0,0,0,0,0,0,0.02883,36.918,0,100.643,NA,NA,2019-09-05 10:47:03
"1179",11790,1298,335,104,45,18,14,5,2,4,0,0,0,0,0,0,0,0,0.013326,36.922,0,100.637,NA,NA,2019-09-05 10:47:13
"1180",11800,1442,323,96,34,9,5,5,1,2,0,0,0,0,0,0,0,0,0.013176,36.922,0,100.64,NA,NA,2019-09-05 10:47:23
"1181",11810,9120,1710,196,37,13,19,9,5,1,1,1,1,0,0,1,0,0,0.074071,36.922,0,100.64,NA,NA,2019-09-05 10:47:33
"1182",11820,8780,1639,244,79,27,26,5,6,5,0,0,1,0,0,0,0,0,0.073371,36.922,0,100.631,NA,NA,2019-09-05 10:47:43
"1183",11830,9187,1707,293,74,27,17,9,2,2,1,0,0,0,0,0,0,0,0.076451,36.922,0,100.637,NA,NA,2019-09-05 10:47:53
"1184",11840,10631,2120,288,60,42,33,10,9,3,1,0,0,0,0,0,0,0,0.089424,36.922,0,100.634,NA,NA,2019-09-05 10:48:03
"1185",11850,11485,2213,340,101,33,27,13,10,3,0,1,0,0,0,0,0,0,0.096175,36.922,0,100.637,NA,NA,2019-09-05 10:48:13
"1186",11860,10997,2111,367,96,39,42,10,3,6,0,0,0,0,0,0,0,0,0.093239,36.922,0,100.634,NA,NA,2019-09-05 10:48:23
"1187",11870,10394,2070,371,92,50,43,16,8,7,1,0,0,0,0,0,0,0,0.089082,36.922,0,100.64,NA,NA,2019-09-05 10:48:33
"1188",11880,10160,2026,378,108,56,47,22,15,8,1,1,1,0,0,0,0,0,0.088268,36.922,0,100.631,NA,NA,2019-09-05 10:48:43
"1189",11890,9733,1898,412,160,66,44,16,10,6,5,0,1,0,0,0,0,0,0.08534,36.922,0,100.637,NA,NA,2019-09-05 10:48:53
"1190",11900,9396,2011,445,142,51,56,20,15,9,0,1,0,0,0,0,0,0,0.084692,36.931,0,100.64,NA,NA,2019-09-05 10:49:03
"1191",11910,9133,1954,474,147,70,55,28,15,9,0,0,0,0,0,0,0,0,0.082808,36.939,0,100.622,NA,NA,2019-09-05 10:49:13
"1192",11920,9086,1863,405,146,68,44,29,16,12,1,0,0,0,0,0,0,0,0.081167,36.941,0,100.631,NA,NA,2019-09-05 10:49:23
"1193",11930,9009,1919,506,164,71,90,34,15,10,1,1,0,0,0,0,0,0,0.083416,36.941,0,100.65,NA,NA,2019-09-05 10:49:33
"1194",11940,8558,1944,470,160,56,50,26,13,5,2,0,0,0,0,0,0,0,0.079458,36.941,0,100.634,NA,NA,2019-09-05 10:49:43
"1195",11950,8723,1890,489,172,67,73,31,15,12,0,0,0,0,0,0,0,0,0.080821,36.941,0,100.631,NA,NA,2019-09-05 10:49:53
"1196",11960,8451,1887,600,200,76,76,32,26,10,0,0,0,0,0,0,0,0,0.080663,36.941,0,100.634,NA,NA,2019-09-05 10:50:03
"1197",11970,8454,1882,547,204,87,75,39,21,9,3,1,0,0,0,0,0,0,0.080795,36.941,0,100.628,NA,NA,2019-09-05 10:50:13
"1198",11980,8267,1911,613,214,93,106,27,16,11,1,0,0,0,0,0,0,0,0.081098,36.941,0,100.634,NA,NA,2019-09-05 10:50:23
"1199",11990,7949,1865,588,225,83,97,24,29,14,1,0,0,0,0,0,0,0,0.078807,36.941,0,100.622,NA,NA,2019-09-05 10:50:33
"1200",12000,5921,1433,439,179,66,72,21,12,16,0,0,1,0,1,0,0,0,0.059173,36.941,0,100.631,NA,NA,2019-09-05 10:50:43
"1201",12010,5645,1465,430,166,71,87,30,14,10,1,0,0,0,0,0,0,0,0.057555,36.957,0,100.631,NA,NA,2019-09-05 10:50:53
"1202",12020,5545,1367,452,174,86,72,39,18,12,1,0,0,0,0,0,0,0,0.056856,36.976,0,100.625,NA,NA,2019-09-05 10:51:03
"1203",12030,5281,1391,521,199,80,67,24,15,7,0,0,0,0,0,0,0,0,0.055973,36.98,0,100.631,NA,NA,2019-09-05 10:51:13
"1204",12040,5459,1414,537,205,104,72,36,20,9,3,0,1,0,0,0,0,0,0.058626,36.98,0,100.631,NA,NA,2019-09-05 10:51:23
"1205",12050,5496,1391,570,195,101,83,29,21,12,1,1,0,0,0,0,0,0,0.058613,36.98,0,100.634,NA,NA,2019-09-05 10:51:33
"1206",12060,5339,1403,546,201,91,86,29,16,15,0,1,0,0,0,0,0,0,0.057698,36.98,0,100.622,NA,NA,2019-09-05 10:51:43
"1207",12070,5210,1436,593,229,98,76,43,23,13,0,0,0,0,0,0,0,0,0.057968,36.98,0,100.631,NA,NA,2019-09-05 10:51:53
"1208",12080,5309,1461,592,251,109,109,31,19,13,0,0,0,0,0,0,0,0,0.059854,36.98,0,100.628,NA,NA,2019-09-05 10:52:03
"1209",12090,5373,1544,627,235,108,94,27,20,14,1,0,0,0,0,0,0,0,0.060928,36.98,0,100.634,NA,NA,2019-09-05 10:52:13
"1210",12100,5070,1545,629,240,105,120,37,20,15,0,0,0,0,0,0,0,0,0.059442,36.98,0,100.637,NA,NA,2019-09-05 10:52:23
"1211",12110,5328,1597,623,270,111,107,43,23,6,2,0,0,0,0,0,0,0,0.061915,36.98,0,100.622,NA,NA,2019-09-05 10:52:33
"1212",12120,5120,1556,665,269,125,108,47,26,14,3,0,0,0,0,0,0,0,0.06077,36.984,0,100.628,NA,NA,2019-09-05 10:52:43
"1213",12130,5211,1573,608,228,129,103,42,28,12,0,0,0,0,0,0,0,0,0.06083,36.99,0,100.634,NA,NA,2019-09-05 10:52:53
"1214",12140,5195,1480,697,255,117,90,45,32,18,2,0,0,0,0,0,0,0,0.060922,36.998,0,100.625,NA,NA,2019-09-05 10:53:03
"1215",12150,5084,1455,671,271,114,116,40,23,10,0,0,0,0,0,0,0,0,0.059931,37,0,100.625,NA,NA,2019-09-05 10:53:13
"1216",12160,5055,1516,706,256,119,117,29,20,17,0,0,0,0,0,0,0,0,0.060447,37,0,100.628,NA,NA,2019-09-05 10:53:23
"1217",12170,5125,1597,701,276,125,112,45,25,16,1,0,0,0,0,0,0,0,0.062239,37,0,100.625,NA,NA,2019-09-05 10:53:33
"1218",12180,5115,1592,656,296,128,126,59,19,18,0,0,0,0,0,0,0,0,0.061952,37,0,100.628,NA,NA,2019-09-05 10:53:43
"1219",12190,5025,1555,741,301,112,115,44,34,20,1,0,0,0,0,0,0,0,0.06193,37,0,100.628,NA,NA,2019-09-05 10:53:53
"1220",12200,4931,1643,681,286,129,130,44,32,20,1,0,0,0,0,0,0,0,0.061627,37,0,100.628,NA,NA,2019-09-05 10:54:03
"1221",12210,4907,1579,710,281,125,125,50,29,13,0,0,0,0,0,0,0,0,0.061262,37,0,100.637,NA,NA,2019-09-05 10:54:13
"1222",12220,4877,1610,708,272,110,107,44,24,15,2,0,0,0,0,0,0,0,0.060471,37,0,100.637,NA,NA,2019-09-05 10:54:23
"1223",12230,4837,1665,713,295,116,128,48,27,21,0,1,1,0,0,0,0,0,0.062136,37,0,100.628,NA,NA,2019-09-05 10:54:33
"1224",12240,4800,1589,700,310,137,115,46,33,9,2,0,1,0,0,0,0,0,0.060835,37,0,100.631,NA,NA,2019-09-05 10:54:43
"1225",12250,4826,1543,791,302,141,122,52,30,11,2,0,0,1,0,0,0,0,0.061446,37,0,100.625,NA,NA,2019-09-05 10:54:53
"1226",12260,4858,1621,730,336,145,138,44,26,15,2,0,0,0,0,0,0,0,0.062334,37.008,0,100.637,NA,NA,2019-09-05 10:55:03
"1227",12270,4774,1569,717,319,142,118,50,35,15,0,0,0,0,0,0,0,0,0.06167,37.012,0,100.634,NA,NA,2019-09-05 10:55:13
"1228",12280,4788,1574,715,328,142,125,51,25,17,1,0,0,0,0,0,0,0,0.061828,37.032,0,100.631,NA,NA,2019-09-05 10:55:23
"1229",12290,4773,1635,798,335,137,118,47,20,15,1,0,0,0,0,0,0,0,0.062285,37.036,0,100.631,NA,NA,2019-09-05 10:55:33
"1230",12300,4784,1617,760,291,146,122,37,30,23,1,0,0,0,0,0,0,0,0.061879,37.04,0,100.637,NA,NA,2019-09-05 10:55:43
"1231",12310,4663,1643,725,334,147,136,45,40,24,1,0,0,0,0,0,0,0,0.061402,37.04,0,100.637,NA,NA,2019-09-05 10:55:53
"1232",12320,4572,1595,785,343,135,129,54,26,13,1,0,0,0,0,0,0,0,0.06123,37.04,0,100.637,NA,NA,2019-09-05 10:56:03
"1233",12330,4727,1701,759,296,148,143,54,36,8,4,0,0,0,0,0,0,0,0.062854,37.04,0,100.628,NA,NA,2019-09-05 10:56:13
"1234",12340,4705,1668,761,356,159,143,46,27,15,0,0,0,0,0,0,0,0,0.062795,37.04,0,100.637,NA,NA,2019-09-05 10:56:23
"1235",12350,4525,1559,813,351,157,139,56,39,15,4,0,0,0,0,0,0,0,0.061595,37.04,0,100.634,NA,NA,2019-09-05 10:56:33
"1236",12360,4535,1677,818,304,144,124,35,26,23,2,0,0,0,0,0,0,0,0.061756,37.04,0,100.634,NA,NA,2019-09-05 10:56:43
"1237",12370,4561,1667,756,334,129,128,47,34,14,0,0,0,0,0,0,0,0,0.061425,37.04,0,100.643,NA,NA,2019-09-05 10:56:53
"1238",12380,4610,1689,811,355,145,136,50,39,12,2,0,0,0,0,0,0,0,0.062761,37.04,0,100.637,NA,NA,2019-09-05 10:57:03
"1239",12390,4537,1680,803,363,134,116,51,36,16,0,0,0,0,0,0,0,0,0.062175,37.04,0,100.637,NA,NA,2019-09-05 10:57:13
"1240",12400,4508,1696,738,335,136,151,62,26,9,0,0,1,0,0,0,0,0,0.061323,37.04,0,100.64,NA,NA,2019-09-05 10:57:23
"1241",12410,4441,1681,797,329,124,132,39,36,17,0,0,0,0,0,0,0,0,0.061008,37.04,0,100.64,NA,NA,2019-09-05 10:57:33
"1242",12420,4452,1609,802,350,129,141,47,29,19,1,1,0,0,0,0,0,0,0.061011,37.042,0,100.634,NA,NA,2019-09-05 10:57:43
"1243",12430,4570,1681,808,361,138,129,52,39,12,0,1,0,0,0,0,0,0,0.062991,37.044,0,100.64,NA,NA,2019-09-05 10:57:53
"1244",12440,4388,1583,853,328,138,144,62,27,18,0,1,0,0,0,0,0,0,0.06103,37.05,0,100.643,NA,NA,2019-09-05 10:58:03
"1245",12450,4405,1649,839,345,171,142,47,49,15,0,0,0,0,0,0,0,0,0.061944,37.052,0,100.643,NA,NA,2019-09-05 10:58:13
"1246",12460,4269,1677,833,335,162,113,65,34,11,3,0,0,0,0,0,0,0,0.060804,37.06,0,100.637,NA,NA,2019-09-05 10:58:23
"1247",12470,4136,1592,834,377,131,147,65,35,21,3,0,0,0,0,0,0,0,0.059935,37.058,0,100.65,NA,NA,2019-09-05 10:58:33
"1248",12480,4268,1616,771,332,144,144,47,32,23,1,0,0,0,0,0,0,0,0.059603,37.06,0,100.643,NA,NA,2019-09-05 10:58:43
"1249",12490,4278,1574,873,349,143,165,47,29,20,2,0,0,0,0,0,0,0,0.060956,37.06,0,100.646,NA,NA,2019-09-05 10:58:53
"1250",12500,4153,1691,775,350,116,138,55,41,19,2,2,0,0,0,0,0,0,0.059122,37.06,0,100.646,NA,NA,2019-09-05 10:59:03
"1251",12510,4078,1627,812,344,135,152,58,21,15,2,1,0,0,0,0,0,0,0.058835,37.06,0,100.646,NA,NA,2019-09-05 10:59:13
"1252",12520,4130,1551,846,317,136,144,55,29,16,0,0,0,0,0,0,0,0,0.058612,37.06,0,100.646,NA,NA,2019-09-05 10:59:23
"1253",12530,4000,1611,829,350,149,155,49,33,17,3,0,0,0,0,0,0,0,0.059081,37.06,0,100.653,NA,NA,2019-09-05 10:59:33
"1254",12540,4159,1643,881,321,149,143,59,27,20,2,2,0,0,0,0,0,0,0.060391,37.06,0,100.65,NA,NA,2019-09-05 10:59:43
"1255",12550,3993,1619,806,355,150,129,52,37,16,0,0,0,0,0,0,0,0,0.05829,37.06,0,100.646,NA,NA,2019-09-05 10:59:53
"1256",12560,4095,1587,791,351,147,150,67,29,15,1,0,0,1,0,0,0,0,0.058769,37.06,0,100.653,NA,NA,2019-09-05 11:00:03
"1257",12570,4032,1578,829,344,133,158,60,36,15,2,0,0,0,0,0,0,0,0.059006,37.06,0,100.65,NA,NA,2019-09-05 11:00:13
"1258",12580,4027,1563,842,336,122,140,58,31,20,0,0,0,0,0,0,0,0,0.05809,37.06,0,100.646,NA,NA,2019-09-05 11:00:23
"1259",12590,3852,1555,811,343,122,136,69,29,20,3,0,0,0,0,0,0,0,0.056979,37.06,0,100.65,NA,NA,2019-09-05 11:00:33
"1260",12600,3950,1529,816,350,115,131,45,33,14,2,0,0,0,0,0,0,0,0.056826,37.06,0,100.64,NA,NA,2019-09-05 11:00:43
"1261",12610,3903,1499,757,321,122,146,55,39,19,0,0,0,0,1,0,0,0,0.055878,37.06,0,100.653,NA,NA,2019-09-05 11:00:53
"1262",12620,3815,1553,744,359,133,150,53,35,14,1,0,0,0,0,0,0,0,0.055934,37.06,0,100.646,NA,NA,2019-09-05 11:01:03
"1263",12630,3788,1551,816,328,134,151,48,24,20,0,0,0,0,0,0,0,0,0.056534,37.06,0,100.65,NA,NA,2019-09-05 11:01:13
"1264",12640,3773,1469,782,317,119,137,57,26,13,0,0,0,0,0,0,0,0,0.054901,37.06,0,100.643,NA,NA,2019-09-05 11:01:23
"1265",12650,2072,812,409,163,52,84,31,21,8,0,0,0,0,0,1,0,0,0.029977,37.06,0,100.653,NA,NA,2019-09-05 11:01:33
"1266",12660,1819,665,351,147,63,66,34,13,6,3,0,0,0,0,0,0,0,0.025567,37.064,0,100.646,NA,NA,2019-09-05 11:01:43
"1267",12670,1674,735,344,150,67,87,17,20,5,0,0,0,0,0,0,0,0,0.025396,37.06,0,100.653,NA,NA,2019-09-05 11:01:53
"1268",12680,1777,677,366,183,46,77,36,15,3,0,0,0,0,0,0,0,0,0.026004,37.064,0,100.646,NA,NA,2019-09-05 11:02:03
"1269",12690,1610,712,379,158,62,61,25,15,4,1,0,0,0,0,0,0,0,0.024927,37.068,0,100.65,NA,NA,2019-09-05 11:02:13
"1270",12700,1640,724,353,146,68,58,18,20,12,0,0,0,0,0,0,0,0,0.024757,37.064,0,100.65,NA,NA,2019-09-05 11:02:23
"1271",12710,1670,711,361,144,57,63,24,10,12,0,0,0,0,0,0,0,0,0.025203,37.064,0,100.65,NA,NA,2019-09-05 11:02:33
"1272",12720,1610,696,350,133,54,60,18,13,8,0,0,0,0,0,0,0,0,0.024176,37.08,0,100.646,NA,NA,2019-09-05 11:02:43
"1273",12730,1628,677,377,168,57,54,29,14,9,0,0,1,0,0,0,0,0,0.024625,37.084,0,100.653,NA,NA,2019-09-05 11:02:53
"1274",12740,1597,674,360,136,66,78,23,16,6,0,0,0,0,0,0,0,0,0.024517,37.096,0,100.65,NA,NA,2019-09-05 11:03:03
"1275",12750,1620,692,390,131,45,64,26,9,7,0,0,0,0,0,0,0,0,0.02468,37.1,0,100.643,NA,NA,2019-09-05 11:03:13
"1276",12760,1155,459,277,107,42,51,13,7,2,0,0,0,0,0,0,0,0,0.017305,37.1,0,100.65,NA,NA,2019-09-05 11:03:23
"1277",12770,501,202,110,41,14,16,8,3,2,2,0,0,0,0,0,0,0,0.007322,37.1,0,100.653,NA,NA,2019-09-05 11:03:33
"1278",12780,422,177,98,38,8,18,3,1,3,0,0,0,0,0,0,0,0,0.006298,37.1,0,100.653,NA,NA,2019-09-05 11:03:43
"1279",12790,432,179,97,35,13,17,6,7,0,0,0,0,0,0,0,0,0,0.006493,37.1,0,100.65,NA,NA,2019-09-05 11:03:53
"1280",12800,432,167,101,50,20,23,3,3,1,0,0,0,0,0,0,0,0,0.006627,37.096,0,100.646,NA,NA,2019-09-05 11:04:03
"1281",12810,415,177,121,38,17,17,4,3,4,0,0,0,0,0,0,0,0,0.006674,37.1,0,100.653,NA,NA,2019-09-05 11:04:13
"1282",12820,444,207,107,36,20,10,8,4,0,0,0,0,0,0,0,0,0,0.006906,37.1,0,100.653,NA,NA,2019-09-05 11:04:23
"1283",12830,479,201,104,44,10,17,8,2,2,0,0,0,0,0,0,0,0,0.007086,37.1,0,100.653,NA,NA,2019-09-05 11:04:33
"1284",12840,504,212,132,43,15,20,5,3,5,0,0,0,0,0,0,0,0,0.007747,37.1,0,100.65,NA,NA,2019-09-05 11:04:43
"1285",12850,508,214,113,52,22,25,5,4,3,0,0,0,0,1,0,0,0,0.007798,37.1,0,100.656,NA,NA,2019-09-05 11:04:53
"1286",12860,485,252,123,55,19,21,6,2,0,0,0,0,0,0,0,0,0,0.007979,37.1,0,100.653,NA,NA,2019-09-05 11:05:03
"1287",12870,290,139,72,24,11,8,3,7,2,0,0,0,0,0,0,0,0,0.004607,37.1,0,100.653,NA,NA,2019-09-05 11:05:13
"1288",12880,188,74,52,12,10,6,3,0,1,0,0,0,0,0,0,0,0,0.002773,37.1,0,100.656,NA,NA,2019-09-05 11:05:23
"1289",12890,197,88,45,27,8,9,3,3,0,0,0,0,0,0,0,0,0,0.003163,37.1,0,100.653,NA,NA,2019-09-05 11:05:33
"1290",12900,199,111,40,21,12,9,1,1,1,0,0,0,0,0,0,0,0,0.003275,37.1,0,100.653,NA,NA,2019-09-05 11:05:43
"1291",12910,240,99,66,27,8,14,4,0,1,0,0,0,0,0,0,0,0,0.003842,37.102,0,100.653,NA,NA,2019-09-05 11:05:53
"1292",12920,246,114,53,34,16,8,3,2,0,0,0,0,0,0,0,0,0,0.004017,37.102,0,100.653,NA,NA,2019-09-05 11:06:03
"1293",12930,249,107,59,32,8,15,5,3,3,0,0,0,0,0,0,0,0,0.00391,37.106,0,100.653,NA,NA,2019-09-05 11:06:13
"1294",12940,266,117,59,34,10,14,6,2,0,0,0,0,0,0,0,0,0,0.004178,37.102,0,100.659,NA,NA,2019-09-05 11:06:23
"1295",12950,296,138,80,33,8,10,3,5,2,0,0,0,0,0,0,0,0,0.004773,37.112,0,100.653,NA,NA,2019-09-05 11:06:33
"1296",12960,424,204,130,57,20,21,13,13,6,2,0,1,0,0,0,0,0,0.007597,37.114,0,100.659,NA,NA,2019-09-05 11:06:43
"1297",12970,2278,1471,988,517,259,307,196,220,196,78,43,14,6,5,1,0,0,0.064225,37.118,0,100.662,NA,NA,2019-09-05 11:06:53
"1298",12980,4290,2750,1862,928,440,589,342,355,393,118,67,33,18,6,2,1,0,0.118906,37.12,0,100.656,NA,NA,2019-09-05 11:07:03
"1299",12990,4714,3047,2011,1052,540,659,363,390,346,131,62,50,11,5,2,0,0,0.130267,37.12,0,100.659,NA,NA,2019-09-05 11:07:13
"1300",13000,4151,2683,1791,876,499,550,307,328,316,128,53,34,8,4,1,1,0,0.114242,37.12,0,100.656,NA,NA,2019-09-05 11:07:23
"1301",13010,1903,1176,806,421,210,231,110,133,144,46,16,7,5,4,1,0,0,0.04987,37.12,0,100.656,NA,NA,2019-09-05 11:07:33
