"","date.1.","time.1.","rel.time.1.","N.1.","dp_av.1.","P.1.","S_al.1.","S_tb.1.","S_ha.1.","M_al.1.","M_tb.1.","M_ha.1.","date"
"1666","Sep 2019","13:19:03",17247,17330,100,3.08,81.5,16.47,10.4,1.22,0.23,0.2,2019-09-05 12:19:03
"1667","Sep 2019","13:19:13",17257,17850,97,3.08,81.5,16.47,10.4,1.21,0.23,0.19,2019-09-05 12:19:13
"1668","Sep 2019","13:19:23",17267,15662,100,2.99,73.65,14.89,9.4,1.1,0.21,0.18,2019-09-05 12:19:23
"1669","Sep 2019","13:19:33",17277,16132,97,2.99,73.65,14.89,9.4,1.1,0.21,0.17,2019-09-05 12:19:33
"1670","Sep 2019","13:19:43",17287,5810,97,2.1,26.53,5.36,3.39,0.39,0.07,0.06,2019-09-05 12:19:43
"1671","Sep 2019","13:19:53",17297,5810,97,2.1,26.53,5.36,3.39,0.39,0.07,0.06,2019-09-05 12:19:53
"1672","Sep 2019","13:20:03",17307,19500,94,3.13,86.44,17.47,11.03,1.28,0.24,0.19,2019-09-05 12:20:03
"1673","Sep 2019","13:20:13",17317,19500,94,3.13,86.44,17.47,11.03,1.28,0.24,0.19,2019-09-05 12:20:13
"1674","Sep 2019","13:20:23",17327,24367,97,3.35,111.25,22.49,14.2,1.66,0.31,0.26,2019-09-05 12:20:23
"1675","Sep 2019","13:20:33",17337,25098,94,3.35,111.25,22.49,14.2,1.65,0.31,0.24,2019-09-05 12:20:33
"1676","Sep 2019","13:20:43",17347,12333,94,2.73,54.67,11.05,6.98,0.81,0.15,0.12,2019-09-05 12:20:43
"1677","Sep 2019","13:20:53",17357,12703,92,2.73,54.67,11.05,6.98,0.81,0.15,0.11,2019-09-05 12:20:53
"1678","Sep 2019","13:21:03",17367,11550,89,2.62,48.26,9.75,6.16,0.71,0.13,0.1,2019-09-05 12:21:03
"1679","Sep 2019","13:21:13",17377,11550,89,2.62,48.26,9.75,6.16,0.71,0.13,0.1,2019-09-05 12:21:13
"1680","Sep 2019","13:21:23",17387,12996,89,2.73,54.3,10.98,6.93,0.79,0.15,0.11,2019-09-05 12:21:23
"1681","Sep 2019","13:21:33",17397,13386,86,2.73,54.3,10.98,6.93,0.79,0.15,0.1,2019-09-05 12:21:33
"1682","Sep 2019","13:21:53",17417,4676,86,1.81,18.97,3.83,2.42,0.27,0.05,0.04,2019-09-05 12:21:53
"1683","Sep 2019","13:22:03",17427,4540,89,1.81,18.97,3.83,2.42,0.28,0.05,0.04,2019-09-05 12:22:03
"1684","Sep 2019","13:22:13",17437,10124,86,2.48,41.07,8.3,5.24,0.6,0.11,0.08,2019-09-05 12:22:13
"1685","Sep 2019","13:22:23",17447,10124,86,2.48,41.07,8.3,5.24,0.6,0.11,0.08,2019-09-05 12:22:23
"1686","Sep 2019","13:22:34",17458,13677,89,2.77,57.14,11.55,7.3,0.84,0.16,0.11,2019-09-05 12:22:34
"1687","Sep 2019","13:22:43",17467,13278,92,2.77,57.14,11.55,7.3,0.84,0.16,0.12,2019-09-05 12:22:43
"1688","Sep 2019","13:22:53",17477,18698,89,3.04,78.13,15.79,9.97,1.14,0.21,0.16,2019-09-05 12:22:53
"1689","Sep 2019","13:23:03",17487,19259,86,3.04,78.13,15.79,9.97,1.13,0.21,0.15,2019-09-05 12:23:03
"1690","Sep 2019","13:23:14",17498,14262,89,2.81,59.59,12.04,7.61,0.87,0.16,0.12,2019-09-05 12:23:14
"1691","Sep 2019","13:23:24",17508,13847,92,2.81,59.59,12.04,7.61,0.88,0.16,0.13,2019-09-05 12:23:24
"1692","Sep 2019","13:23:34",17518,12852,94,2.77,56.97,11.51,7.27,0.84,0.16,0.13,2019-09-05 12:23:34
"1693","Sep 2019","13:23:44",17528,12478,97,2.77,56.97,11.51,7.27,0.85,0.16,0.13,2019-09-05 12:23:44
"1694","Sep 2019","13:23:54",17538,12009,100,2.76,56.47,11.41,7.21,0.84,0.16,0.14,2019-09-05 12:23:54
"1695","Sep 2019","13:24:03",17547,12019,100,2.76,56.47,11.41,7.21,0.84,0.16,0.14,2019-09-05 12:24:03
"1696","Sep 2019","13:24:14",17558,12877,97,2.79,58.74,11.87,7.5,0.87,0.16,0.14,2019-09-05 12:24:14
"1697","Sep 2019","13:24:24",17568,13263,94,2.79,58.74,11.87,7.5,0.87,0.16,0.13,2019-09-05 12:24:24
"1698","Sep 2019","13:24:34",17578,10985,97,2.66,50.11,10.13,6.4,0.75,0.14,0.12,2019-09-05 12:24:34
"1699","Sep 2019","13:24:44",17588,10665,100,2.66,50.11,10.13,6.4,0.75,0.14,0.12,2019-09-05 12:24:44
"1700","Sep 2019","13:24:54",17598,9011,103,2.53,43.61,8.81,5.57,0.65,0.12,0.11,2019-09-05 12:24:54
"1701","Sep 2019","13:25:03",17607,9011,103,2.53,43.61,8.81,5.57,0.65,0.12,0.11,2019-09-05 12:25:03
"1702","Sep 2019","13:25:13",17617,9909,106,2.64,49.39,9.98,6.31,0.74,0.14,0.13,2019-09-05 12:25:13
"1703","Sep 2019","13:25:23",17627,9620,109,2.64,49.39,9.98,6.31,0.73,0.14,0.14,2019-09-05 12:25:23
"1704","Sep 2019","13:25:34",17638,8630,113,2.57,45.64,9.22,5.83,0.67,0.13,0.13,2019-09-05 12:25:34
"1705","Sep 2019","13:25:43",17647,8379,116,2.57,45.64,9.22,5.83,0.67,0.13,0.14,2019-09-05 12:25:43
"1706","Sep 2019","13:25:53",17657,8078,119,2.57,45.32,9.16,5.79,0.66,0.12,0.15,2019-09-05 12:25:53
"1707","Sep 2019","13:26:03",17667,7956,121,2.57,45.32,9.16,5.79,0.65,0.12,0.15,2019-09-05 12:26:03
"1708","Sep 2019","13:26:13",17677,8075,120,2.57,45.43,9.18,5.8,0.66,0.12,0.15,2019-09-05 12:26:13
"1709","Sep 2019","13:26:23",17687,7840,123,2.57,45.43,9.18,5.8,0.65,0.12,0.15,2019-09-05 12:26:23
"1710","Sep 2019","13:26:33",17697,7424,127,2.55,44.31,8.96,5.66,0.62,0.12,0.16,2019-09-05 12:26:33
"1711","Sep 2019","13:26:43",17707,7208,131,2.55,44.31,8.96,5.66,0.61,0.12,0.17,2019-09-05 12:26:43
"1712","Sep 2019","13:27:03",17727,5869,131,2.37,36.08,7.29,4.61,0.49,0.1,0.14,2019-09-05 12:27:03
"1713","Sep 2019","13:27:13",17737,5698,135,2.37,36.08,7.29,4.61,0.48,0.09,0.14,2019-09-05 12:27:13
"1714","Sep 2019","13:27:24",17748,6953,131,2.52,42.75,8.64,5.46,0.59,0.11,0.16,2019-09-05 12:27:24
"1715","Sep 2019","13:27:34",17758,7162,127,2.52,42.75,8.64,5.46,0.6,0.11,0.15,2019-09-05 12:27:34
"1716","Sep 2019","13:27:44",17768,6894,123,2.46,39.95,8.08,5.1,0.57,0.11,0.14,2019-09-05 12:27:44
"1717","Sep 2019","13:27:54",17778,7101,120,2.46,39.95,8.08,5.1,0.58,0.11,0.13,2019-09-05 12:27:54
"1718","Sep 2019","13:28:04",17788,7466,116,2.48,40.78,8.24,5.21,0.6,0.11,0.13,2019-09-05 12:28:04
"1719","Sep 2019","13:28:14",17798,7248,120,2.48,40.78,8.24,5.21,0.59,0.11,0.13,2019-09-05 12:28:14
"1720","Sep 2019","13:28:24",17808,6908,123,2.46,40.03,8.09,5.11,0.57,0.11,0.14,2019-09-05 12:28:24
"1721","Sep 2019","13:28:34",17818,6908,123,2.46,40.03,8.09,5.11,0.57,0.11,0.14,2019-09-05 12:28:34
"1722","Sep 2019","13:28:44",17828,7494,127,2.56,44.73,9.04,5.71,0.63,0.12,0.16,2019-09-05 12:28:44
"1723","Sep 2019","13:28:54",17838,7275,131,2.56,44.73,9.04,5.71,0.61,0.12,0.17,2019-09-05 12:28:54
"1724","Sep 2019","13:29:04",17848,3158,131,1.83,19.42,3.92,2.48,0.27,0.05,0.07,2019-09-05 12:29:04
"1725","Sep 2019","13:29:14",17858,3158,131,1.83,19.42,3.92,2.48,0.27,0.05,0.07,2019-09-05 12:29:14
"1726","Sep 2019","13:29:24",17868,6993,127,2.5,41.74,8.44,5.33,0.58,0.11,0.15,2019-09-05 12:29:24
"1727","Sep 2019","13:29:34",17878,7203,123,2.5,41.74,8.44,5.33,0.6,0.11,0.14,2019-09-05 12:29:34
"1728","Sep 2019","13:29:44",17888,5167,127,2.23,30.84,6.23,3.94,0.43,0.08,0.11,2019-09-05 12:29:44
"1729","Sep 2019","13:29:54",17898,5017,131,2.23,30.84,6.23,3.94,0.42,0.08,0.12,2019-09-05 12:29:54
"1730","Sep 2019","13:30:04",17908,5605,135,2.36,35.49,7.17,4.53,0.47,0.09,0.14,2019-09-05 12:30:04
"1731","Sep 2019","13:30:14",17918,5773,131,2.36,35.49,7.17,4.53,0.49,0.09,0.13,2019-09-05 12:30:14
"1732","Sep 2019","13:30:24",17928,5525,130,2.31,33.67,6.81,4.3,0.46,0.09,0.12,2019-09-05 12:30:24
"1733","Sep 2019","13:30:34",17938,5364,134,2.31,33.67,6.81,4.3,0.45,0.09,0.13,2019-09-05 12:30:34
"1734","Sep 2019","13:30:44",17948,5144,138,2.3,33.25,6.72,4.25,0.43,0.08,0.14,2019-09-05 12:30:44
"1735","Sep 2019","13:30:54",17958,4994,142,2.3,33.25,6.72,4.25,0.42,0.08,0.14,2019-09-05 12:30:54
"1736","Sep 2019","13:31:04",17968,5116,146,2.35,35.09,7.09,4.48,0.42,0.08,0.16,2019-09-05 12:31:04
"1737","Sep 2019","13:31:14",17978,4967,150,2.35,35.09,7.09,4.48,0.4,0.08,0.17,2019-09-05 12:31:14
"1738","Sep 2019","13:31:24",17988,4289,150,2.22,30.3,6.12,3.87,0.34,0.07,0.15,2019-09-05 12:31:24
"1739","Sep 2019","13:31:34",17998,4289,150,2.22,30.3,6.12,3.87,0.34,0.07,0.15,2019-09-05 12:31:34
"1740","Sep 2019","13:31:44",18008,2276,150,1.67,16.08,3.25,2.05,0.18,0.04,0.08,2019-09-05 12:31:44
"1741","Sep 2019","13:31:54",18018,2276,150,1.67,16.08,3.25,2.05,0.18,0.04,0.08,2019-09-05 12:31:54
"1742","Sep 2019","13:32:14",18038,3863,150,2.13,27.29,5.52,3.48,0.31,0.06,0.13,2019-09-05 12:32:14
"1743","Sep 2019","13:32:24",18048,3751,155,2.13,27.29,5.52,3.48,0.29,0.06,0.14,2019-09-05 12:32:24
"1744","Sep 2019","13:32:34",18058,5406,150,2.42,38.19,7.72,4.88,0.43,0.09,0.18,2019-09-05 12:32:34
"1745","Sep 2019","13:32:44",18068,5568,146,2.42,38.19,7.72,4.88,0.46,0.09,0.17,2019-09-05 12:32:44
"1746","Sep 2019","13:32:55",18079,5303,142,2.35,35.32,7.14,4.51,0.44,0.09,0.15,2019-09-05 12:32:55
"1747","Sep 2019","13:33:05",18089,5462,138,2.35,35.32,7.14,4.51,0.46,0.09,0.15,2019-09-05 12:33:05
"1748","Sep 2019","13:33:15",18099,4257,142,2.16,28.35,5.73,3.62,0.36,0.07,0.12,2019-09-05 12:33:15
"1749","Sep 2019","13:33:25",18109,4257,142,2.16,28.35,5.73,3.62,0.36,0.07,0.12,2019-09-05 12:33:25
"1750","Sep 2019","13:33:35",18119,5347,146,2.38,36.67,7.41,4.68,0.44,0.09,0.17,2019-09-05 12:33:35
"1751","Sep 2019","13:33:45",18129,5191,150,2.38,36.67,7.41,4.68,0.42,0.08,0.18,2019-09-05 12:33:45
"1752","Sep 2019","13:33:55",18139,4706,155,2.33,34.25,6.92,4.37,0.36,0.07,0.17,2019-09-05 12:33:55
"1753","Sep 2019","13:34:05",18149,4706,155,2.33,34.25,6.92,4.37,0.36,0.07,0.17,2019-09-05 12:34:05
"1754","Sep 2019","13:34:15",18159,7010,150,2.65,49.52,10.01,6.32,0.56,0.11,0.24,2019-09-05 12:34:15
"1755","Sep 2019","13:34:25",18169,7010,150,2.65,49.52,10.01,6.32,0.56,0.11,0.24,2019-09-05 12:34:25
"1756","Sep 2019","13:34:35",18179,16733,146,3.38,114.77,23.2,14.65,1.37,0.27,0.52,2019-09-05 12:34:35
"1757","Sep 2019","13:34:45",18189,16245,150,3.38,114.77,23.2,14.65,1.3,0.26,0.55,2019-09-05 12:34:45
"1758","Sep 2019","13:34:55",18199,17102,151,3.42,121.43,24.54,15.5,1.36,0.28,0.59,2019-09-05 12:34:55
"1759","Sep 2019","13:35:05",18209,17615,147,3.42,121.43,24.54,15.5,1.44,0.29,0.56,2019-09-05 12:35:05
"1760","Sep 2019","13:35:15",18219,16321,151,3.38,115.89,23.42,14.79,1.3,0.26,0.56,2019-09-05 12:35:15
"1761","Sep 2019","13:35:25",18229,16354,151,3.38,115.89,23.42,14.79,1.31,0.26,0.56,2019-09-05 12:35:25
"1762","Sep 2019","13:35:35",18239,14004,151,3.25,99.24,20.06,12.67,1.12,0.23,0.48,2019-09-05 12:35:35
"1763","Sep 2019","13:35:45",18249,14424,146,3.25,99.24,20.06,12.67,1.18,0.24,0.45,2019-09-05 12:35:45
